compound_id	O00141	O00311	O00329	O00418	O00444	O14757	O14920	O14965	O15075	O15111	O15264	O15530	O43293	O43741	O43781	O60285	O60674	O75116	O75582	O75676	O94806	O95819	O96013	O96017	P00519	P00533	P04049	P04626	P04629	P05129	P05771	P06213	P06239	P06241	P06493	P07332	P07333	P07947	P07948	P07949	P08069	P08581	P08631	P08922	P09619	P09769	P10721	P11309	P11362	P11802	P12931	P15056	P15735	P16234	P16591	P17252	P17612	P17948	P19784	P21802	P22455	P22607	P22612	P22694	P23443	P23458	P24723	P24941	P27361	P27448	P28482	P29317	P29323	P29376	P29597	P30291	P30530	P31749	P31751	P34947	P35916	P35968	P36507	P36888	P41240	P41279	P41743	P42336	P42338	P42345	P42679	P42684	P42685	P43403	P43405	P45983	P45984	P48729	P48730	P48736	P49137	P49336	P49674	P49759	P49760	P49840	P49841	P50613	P50750	P51451	P51617	P51812	P51813	P51817	P51955	P51957	P52333	P52564	P53350	P53667	P53778	P53779	P54619	P54646	P54760	P67870	P68400	P78368	P78527	P80192	Q00534	Q00535	Q02156	Q02750	Q02763	Q02779	Q04759	Q04771	Q04912	Q05397	Q05513	Q05655	Q06187	Q06418	Q07912	Q08881	Q12851	Q12866	Q13131	Q13153	Q13177	Q13188	Q13237	Q13464	Q13554	Q13555	Q13557	Q13627	Q13882	Q13976	Q14012	Q14164	Q14289	Q14680	Q15078	Q15118	Q15139	Q15303	Q15418	Q15759	Q16288	Q16512	Q16513	Q16539	Q16566	Q16584	Q16620	Q16644	Q5S007	Q5VT25	Q7KZI7	Q7L7X3	Q86V86	Q8IU85	Q8IW41	Q8N4C8	Q8NE63	Q8TDC3	Q96GD4	Q96KB5	Q96L34	Q96PF2	Q96RG2	Q96RR4	Q96SB4	Q99683	Q9BUB5	Q9BWU1	Q9BXA7	Q9BZL6	Q9H0K1	Q9H2G2	Q9H2X6	Q9H3Y6	Q9H4B4	Q9HAZ1	Q9HBH9	Q9HBY8	Q9HC98	Q9HCP0	Q9NR20	Q9NWZ3	Q9NYL2	Q9P1W9	Q9P289	Q9UBE8	Q9UBF8	Q9UBS0	Q9UEE5	Q9UGI9	Q9UGJ0	Q9UHD2	Q9UM73	Q9UQM7	Q9Y243	Q9Y463	Q9Y478	Q9Y4K4	Q9Y6M4
CHEMBL1994241	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
CHEMBL1994321	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CHEMBL1994438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMBL1994526	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
CHEMBL1994538	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0
CHEMBL1994669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEMBL1994693	1	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
CHEMBL1994830	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
CHEMBL1994938	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
CHEMBL1995712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CHEMBL1995740	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
CHEMBL1995811	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
CHEMBL1995813	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHEMBL1995832	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0
CHEMBL1996048	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
CHEMBL1996066	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
CHEMBL1996111	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0
CHEMBL1996234	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
CHEMBL1996500	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0
CHEMBL1996587	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0
CHEMBL1996649	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0
CHEMBL1996791	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0
CHEMBL1996817	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
CHEMBL1996831	0	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0
CHEMBL1996931	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0
CHEMBL1996979	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
CHEMBL1996980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
